Date,Open,High,Low,Close,Adj Close,Volume,Suggestion
24/08/2017,103.32,103.5,102.639999,103.220001,100.109169,4082300,Buy
25/08/2017,103.650002,103.879997,103.160004,103.349998,100.235237,4467400,Buy
28/08/2017,103.650002,103.830002,103.260002,103.779999,100.65226,3919900,Sell
29/08/2017,102.919998,104.07,102.639999,103.769997,100.642578,7135300,Sell
30/08/2017,103.699997,104,103.519997,103.730003,100.603783,8712700,Sell
31/08/2017,104.059998,104.190002,103.029999,103.519997,100.400108,13766000,Buy
01/09/2017,104.040001,104.080002,103.440002,103.900002,100.768684,4466800,Buy
05/09/2017,103.400002,103.459999,102.260002,103.010002,99.905472,6337500,Buy
06/09/2017,103.339996,103.75,103.099998,103.18,100.070366,6372200,Buy
07/09/2017,103.709999,105.440002,103.610001,104.559998,101.40876,6508600,Sell
08/09/2017,104.330002,104.769997,104.059998,104.43,101.282684,5787200,Sell
11/09/2017,105.480003,106.150002,105.150002,106.150002,102.950851,6956000,Sell
12/09/2017,106.639999,106.639999,105.760002,106.209999,103.009056,5212400,Buy
13/09/2017,106.260002,106.260002,105.239998,105.830002,102.640503,6215700,Buy
14/09/2017,105.5,106.839996,105.5,106.080002,102.882965,8154000,Sell
15/09/2017,105.739998,106.139999,104.949997,105.300003,102.126472,12622900,Buy
18/09/2017,105.349998,105.519997,104.620003,104.830002,101.670631,7330300,Buy
19/09/2017,105.129997,105.93,104.830002,105.410004,102.233147,9754400,Sell
20/09/2017,105.5,105.769997,104.459999,104.970001,101.806427,8198600,Buy
21/09/2017,105,105.610001,104.650002,105.309998,102.136162,4777600,Sell
22/09/2017,105.209999,105.68,105.059998,105.559998,102.378639,4959400,Sell
25/09/2017,105.5,105.650002,102.75,103.019997,99.915192,9395300,Buy
26/09/2017,103.110001,104.019997,102.879997,102.940002,99.837578,6263600,Buy
27/09/2017,103.07,104.120003,102.900002,103.889999,100.75898,8337400,Sell
28/09/2017,103.75,104.980003,103.739998,104.580002,101.428162,5947800,Sell
29/09/2017,104.75,105.43,104.690002,105.239998,102.068268,7676300,Sell
02/10/2017,105.540001,105.989998,105.099998,105.440002,102.262245,4885600,Buy
03/10/2017,105.650002,105.900002,105.290001,105.589996,102.407722,4411100,Buy
04/10/2017,105.709999,105.739998,104.900002,105.309998,102.136162,4146800,Buy
05/10/2017,105.599998,106.25,105.150002,106.239998,103.038132,4396100,Sell
06/10/2017,106.290001,106.959999,105.870003,106.730003,103.513374,4587000,Sell
09/10/2017,106.599998,107.650002,106.540001,107.010002,103.784927,4787000,Sell
10/10/2017,107.580002,107.599998,106.82,107.309998,104.075905,4015600,Buy
11/10/2017,107.699997,108.589996,107.599998,108.440002,105.171837,6473100,Sell
12/10/2017,108.5,108.709999,107.900002,108.110001,104.851791,6496100,Buy
13/10/2017,108.5,109.260002,108.400002,108.660004,105.385208,5154600,Sell
16/10/2017,108.790001,109.050003,107.160004,108.300003,105.036057,5552200,Buy
17/10/2017,108.25,108.419998,107.300003,107.540001,104.29895,5979400,Buy
18/10/2017,107.620003,108,107.459999,107.800003,104.551117,4817300,Sell
19/10/2017,107.269997,107.779999,106.900002,107.019997,103.794624,10840200,Buy
20/10/2017,107.699997,107.699997,106.970001,107.550003,104.308655,7848900,Buy
23/10/2017,108.050003,108.230003,107.099998,107.529999,104.289261,6316700,Buy
24/10/2017,107.559998,108.639999,107.18,108.410004,105.142746,10511200,Sell
25/10/2017,109.410004,110.610001,108,109.489998,106.190178,13261300,Sell
26/10/2017,110.379997,110.739998,109.669998,109.800003,106.490852,7380100,Buy
27/10/2017,110.07,110.129997,108.690002,109.709999,106.403572,7862700,Buy
30/10/2017,109.669998,110.239998,108.919998,110.040001,106.72361,5148600,Sell
31/10/2017,110.580002,110.690002,108.660004,109.980003,106.665413,8002500,Buy
01/11/2017,110.5,111.400002,110.419998,111.07,107.722565,6167300,Sell
02/11/2017,111.019997,111.370003,110.199997,110.980003,107.635292,5506600,Buy
03/11/2017,110.940002,111.419998,110.510002,111.360001,108.003845,3757600,Sell
06/11/2017,111.360001,112.150002,111.199997,111.919998,108.546944,4094700,Sell
07/11/2017,112.25,112.470001,111.559998,112.089996,108.71183,3697900,Buy
08/11/2017,112.010002,112.910004,111.82,112.470001,109.080376,4417800,Sell
09/11/2017,111.800003,112.220001,110.93,112.139999,108.76033,4334700,Sell
10/11/2017,111.709999,111.980003,111.279999,111.879997,108.508148,4198900,Sell
13/11/2017,111.550003,111.860001,111.339996,111.400002,108.042618,7185600,Buy
14/11/2017,111.080002,112.040001,110.809998,111.980003,108.605148,5679600,Sell
15/11/2017,111.339996,111.870003,110.139999,110.25,106.927299,6895100,Buy
16/11/2017,110.75,111.440002,110.57,111.019997,107.864868,5655100,Sell
17/11/2017,110.690002,110.910004,109.699997,109.82,106.698982,8812400,Buy
20/11/2017,109.949997,110.68,109.690002,109.949997,106.825279,6873200,Sell
21/11/2017,110.449997,111.489998,110.300003,111.449997,108.282639,6456500,Sell
22/11/2017,111.5,111.660004,110.699997,110.82,107.67054,4067600,Buy
24/11/2017,111.309998,112.160004,111.139999,111.970001,108.787865,3045600,Sell
27/11/2017,112,112.540001,111.910004,112.379997,109.186211,6620500,Sell
28/11/2017,112.599998,113.620003,112.559998,113.360001,110.138374,6671300,Sell
29/11/2017,113.620003,113.620003,106.900002,109.860001,106.737839,14505400,Buy
30/11/2017,110.5,112.589996,110.029999,112.589996,109.390236,18533300,Sell
01/12/2017,112.379997,112.440002,109.760002,110.730003,107.583107,13101800,Buy
04/12/2017,111.330002,111.449997,106.970001,107.43,104.376892,18909100,Buy
05/12/2017,108.889999,109.239998,106.599998,108.580002,105.494194,12081500,Buy
06/12/2017,108.489998,110.169998,108.260002,109.739998,106.621239,7532100,Sell
07/12/2017,109.769997,111.410004,109.449997,111.400002,108.234047,7384900,Sell
08/12/2017,112.129997,112.610001,111.82,112.599998,109.399956,7594900,Sell
11/12/2017,112.5,113.349998,112.160004,112.370003,109.176514,7538600,Buy
12/12/2017,112.370003,113.730003,112,113.459999,110.235527,8754400,Sell
13/12/2017,113.75,114.370003,113.190002,113.309998,110.089783,8088900,Buy
14/12/2017,113.550003,114.089996,112.919998,112.919998,109.710869,9815600,Buy
15/12/2017,113.970001,114.199997,112.389999,113.82,110.585281,16388000,Buy
18/12/2017,114.690002,114.75,113.25,113.550003,110.322952,8961800,Buy
19/12/2017,113.279999,113.279999,112.080002,112.139999,108.953033,7899400,Buy
20/12/2017,112.720001,113.099998,111.989998,112.120003,108.933601,6201900,Buy
21/12/2017,112.599998,113.099998,112.32,112.410004,109.21537,8866400,Buy
22/12/2017,112.389999,113.110001,112.25,112.690002,109.487404,6190100,Sell
26/12/2017,112.07,113.440002,112.07,112.989998,109.77887,3948900,Sell
27/12/2017,112.690002,114.07,112.650002,114.019997,110.77961,7073100,Sell
28/12/2017,114.300003,114.919998,113.989998,114.349998,111.100227,6937100,Sell
29/12/2017,114.75,114.889999,114.019997,114.019997,110.77961,5249000,Buy
02/01/2018,114.57,115.080002,113.949997,114.510002,111.255684,6080900,Buy
03/01/2018,114.949997,115.790001,114.660004,115.650002,112.363274,6946100,Sell
04/01/2018,116.25,117.360001,116.029999,116.080002,112.781075,7805300,Buy
05/01/2018,116.989998,119,116.419998,118.860001,115.482063,8590500,Sell
08/01/2018,118.610001,120.480003,118.07,119.339996,115.94841,6660700,Sell
09/01/2018,119.970001,119.970001,118.660004,119.110001,115.724945,6562400,Buy
10/01/2018,118.690002,119.050003,117.459999,118.980003,115.598656,7490300,Sell
11/01/2018,118.800003,119.980003,118.68,119.839996,116.434189,5982100,Sell
12/01/2018,120.120003,120.349998,119.709999,120.089996,116.677094,5585800,Buy
16/01/2018,121.18,121.940002,119.910004,120.389999,116.968567,8803800,Buy
17/01/2018,121.199997,122.160004,120.730003,121.980003,118.513397,7991500,Sell
18/01/2018,122.519997,123.199997,122.029999,123.110001,119.611275,8661000,Sell
19/01/2018,123.050003,123.650002,121.919998,122.699997,119.212921,8250700,Buy
22/01/2018,122.870003,124.330002,122.400002,124.330002,120.796608,9355000,Sell
23/01/2018,124.599998,125.510002,124.209999,124.650002,121.107506,5683300,Sell
24/01/2018,125.050003,125.449997,123.709999,124.550003,121.010338,6425200,Buy
25/01/2018,125,125.470001,124.629997,125.220001,121.661301,7166400,Sell
26/01/2018,125.769997,126.379997,124.760002,126.32,122.730049,5604900,Sell
29/01/2018,126.739998,126.879997,124.690002,124.839996,121.292107,6257900,Buy
30/01/2018,123.82,124.290001,122.839996,123.550003,120.038765,8154400,Buy
31/01/2018,123.779999,124.480003,123.040001,124.230003,120.699432,7338200,Sell
01/02/2018,124.739998,126.260002,124.099998,125.720001,122.147087,11169700,Sell
02/02/2018,123.720001,123.720001,120.699997,120.910004,117.473785,13937700,Buy
05/02/2018,118.699997,121.129997,115.010002,116.269997,112.96566,16623900,Buy
06/02/2018,115.199997,120.300003,113.25,119.970001,116.560516,19053300,Sell
07/02/2018,120.089996,122.459999,119.209999,119.650002,116.249603,9294000,Buy
08/02/2018,119.529999,119.82,113.540001,113.860001,110.624168,12673400,Buy
09/02/2018,114.550003,117.209999,111.019997,116.32,113.014244,17695500,Sell
12/02/2018,117.790001,118.839996,116.879997,118.470001,115.103142,11526300,Sell
13/02/2018,117.849998,118.800003,117.129997,118.349998,114.986542,7803900,Sell
14/02/2018,117.620003,120.949997,117.5,120.830002,117.396057,9206400,Sell
15/02/2018,121.699997,122.309998,119.970001,122.279999,119.011688,6921300,Sell
16/02/2018,121.629997,122.989998,121.57,121.849998,118.593193,6371400,Sell
20/02/2018,121.349998,123.050003,121.019997,122.010002,118.748909,6182800,Sell
21/02/2018,122.050003,122.830002,120.410004,120.43,117.211136,7676100,Buy
22/02/2018,120.669998,121.379997,119.620003,120.379997,117.162468,4994000,Buy
23/02/2018,121.57,122.959999,121.220001,122.93,119.644333,5036900,Sell
26/02/2018,123.580002,124.599998,123.32,124.589996,121.259926,6270500,Sell
27/02/2018,124.699997,125.300003,123.349998,123.370003,120.072556,7287200,Buy
28/02/2018,123.650002,124.980003,122.879997,122.940002,119.654053,6780900,Buy
01/03/2018,123.260002,124,119.620003,120.400002,117.181946,8819600,Buy
02/03/2018,119.089996,120.980003,117.860001,120.769997,117.542053,7581900,Sell
05/03/2018,120.449997,122.309998,119.440002,121.879997,118.622383,5810200,Sell
06/03/2018,122.830002,123.239998,120.669998,121.059998,117.824287,7464400,Buy
07/03/2018,120.029999,122.239998,119.699997,121.849998,118.593193,7254100,Sell
08/03/2018,121.959999,122.82,121.169998,122.220001,118.953308,6948900,Sell
09/03/2018,123.25,124.790001,122.870003,124.510002,121.182098,6397700,Sell
12/03/2018,124.75,124.980003,123.480003,124.239998,120.919319,8636000,Buy
13/03/2018,124.25,125,122.900002,123.199997,119.907082,9479500,Buy
14/03/2018,124.040001,124.040001,121.900002,122.580002,119.303703,7855000,Buy
15/03/2018,123.129997,124.419998,122.699997,123.410004,120.111488,5861900,Sell
16/03/2018,123.849998,125.050003,123.330002,124.529999,121.201538,9447100,Sell
19/03/2018,123.940002,124.309998,122.279999,123.209999,119.916832,17387800,Buy
20/03/2018,123.379997,125.169998,123.300003,124.910004,121.571388,7779700,Sell
21/03/2018,124.900002,125.440002,123.07,123.220001,119.926575,7359500,Buy
22/03/2018,122.199997,122.68,119.699997,119.989998,116.782906,10501500,Buy
23/03/2018,119.889999,120.330002,116.760002,117,113.872818,10024300,Buy
26/03/2018,119.089996,120.739998,117.800003,120.639999,117.415543,8735400,Sell
27/03/2018,121.519997,121.599998,116.739998,117.400002,114.262131,9008600,Buy
28/03/2018,116.93,118.07,116.029999,116.989998,113.863091,9420400,Sell
29/03/2018,117.68,120.589996,117.040001,119.620003,116.422791,12918100,Sell
02/04/2018,119.269997,119.830002,116.760002,118.389999,115.225662,9877100,Buy
03/04/2018,118.889999,119.989998,117.489998,119.199997,116.014023,7084800,Sell
04/04/2018,116.900002,120.120003,116.709999,119.809998,116.607735,8425700,Sell
05/04/2018,121,122.010002,120.370003,121.190002,117.950829,6816000,Sell
06/04/2018,120.18,120.559998,117.120003,117.699997,114.5541,8383800,Buy
09/04/2018,118.629997,120.669998,118.629997,118.790001,115.614967,7024800,Sell
10/04/2018,120.559998,121.160004,119.639999,120.720001,117.493408,8947200,Sell
11/04/2018,119.989998,121.660004,119.620003,119.779999,116.578514,5874900,Buy
12/04/2018,120.400002,121.980003,120.389999,121.07,117.834023,5666000,Sell
13/04/2018,121.730003,122.470001,120.650002,120.75,117.522591,9174300,Buy
16/04/2018,122.110001,122.870003,121.510002,121.879997,118.622383,6903200,Buy
17/04/2018,122.910004,124.260002,122.519997,123.800003,120.491074,5979600,Sell
18/04/2018,124.059998,124.870003,123.379997,124.480003,121.152893,5171000,Sell
19/04/2018,124.309998,124.720001,123.150002,123.959999,120.646782,7294100,Buy
20/04/2018,124.059998,124.82,123.309998,124.199997,120.880356,7479400,Sell
23/04/2018,124.300003,124.970001,123.900002,124.459999,121.133423,8004300,Sell
24/04/2018,124.870003,125.040001,120.550003,121.269997,118.028694,9434400,Buy
25/04/2018,121.139999,121.349998,119.370003,121.209999,117.970284,8001200,Sell
26/04/2018,125.139999,127.589996,123.779999,127.080002,123.683418,14345800,Sell
27/04/2018,126.440002,127.059998,125.389999,126.010002,122.642014,6842700,Buy
30/04/2018,126.739998,127.900002,126.660004,126.879997,123.488739,8449200,Sell
01/05/2018,126.860001,127.57,125.510002,127.510002,124.101898,6407300,Sell
02/05/2018,127.879997,128.100006,126,126.379997,123.002113,8515300,Buy
03/05/2018,125.809998,127.459999,125.32,127.18,123.780739,6778600,Sell
04/05/2018,126.330002,128.360001,126.07,128.160004,124.734535,5798400,Sell
07/05/2018,128.399994,129.520004,128.25,129.259995,125.805138,5737300,Sell
08/05/2018,129.139999,129.970001,128.309998,129.899994,126.428024,5044700,Sell
09/05/2018,130.009995,131,129.589996,130.839996,127.342888,6119400,Sell
10/05/2018,131.289993,131.75,130.720001,131,127.498627,6585800,Buy
11/05/2018,131,132.089996,130.229996,131.820007,128.296677,5437100,Sell
14/05/2018,132.429993,132.5,130.669998,131.210007,127.703026,5017000,Buy
15/05/2018,130.559998,131.399994,129.899994,131.100006,127.59594,5532300,Sell
16/05/2018,131.089996,131.399994,130.539993,130.889999,127.391556,5124200,Buy
17/05/2018,130.580002,130.800003,129.610001,129.929993,126.660416,4911700,Buy
18/05/2018,129.619995,130.339996,129.070007,129.929993,126.660416,6082700,Sell
21/05/2018,130.949997,131.509995,129.990005,130.660004,127.372078,5591800,Buy
22/05/2018,131,131.779999,130.5,130.710007,127.420799,6645500,Buy
23/05/2018,130.059998,131.910004,129.800003,131.880005,128.561401,6569100,Sell
24/05/2018,131.820007,132.210007,130.5,131.889999,128.571136,6035200,Sell
25/05/2018,131.880005,132.100006,130.929993,131.279999,127.976448,7509600,Buy
29/05/2018,130.389999,131.050003,129.059998,129.690002,126.426498,10401900,Buy
30/05/2018,130.199997,131.100006,129.869995,130.639999,127.352585,10631300,Sell
31/05/2018,130.649994,131.580002,129.979996,130.720001,127.430565,11086000,Sell
01/06/2018,131.839996,132.509995,130.360001,130.850006,127.557312,8323400,Buy
04/06/2018,131.940002,133.570007,131.429993,133.070007,129.72142,7178000,Sell
05/06/2018,133.380005,133.619995,132.699997,133.559998,130.199112,6198200,Sell
06/06/2018,134,136.309998,133.610001,136.279999,132.850647,8065800,Sell
07/06/2018,136.360001,136.580002,133.050003,133.839996,130.472,8309200,Buy
08/06/2018,133.440002,134.919998,133.229996,134.740005,131.349442,5261000,Sell
11/06/2018,134.899994,135.190002,133.809998,133.910004,130.540298,7988700,Buy
12/06/2018,134.039993,135.130005,133.539993,134.860001,131.4664,5743300,Sell
13/06/2018,135.179993,135.770004,134.309998,134.399994,131.017929,4881600,Buy
14/06/2018,134.960007,135.699997,134.75,135,131.602844,6464100,Sell
15/06/2018,135.100006,135.729996,134,135.100006,131.700348,10044500,Sell
18/06/2018,134.369995,136.309998,134.119995,136.199997,132.772675,8713300,Sell
19/06/2018,134.559998,135.240005,133.570007,135.110001,131.710083,6557600,Sell
20/06/2018,135.520004,136.690002,135.5,135.5,132.090256,7192000,Buy
21/06/2018,135.270004,136.119995,134.259995,134.529999,131.144653,8689800,Buy
22/06/2018,135.600006,135.850006,134.259995,135.330002,131.924576,6031900,Buy
25/06/2018,134.910004,134.910004,129.529999,130.929993,127.635262,10086200,Buy
26/06/2018,132.110001,133.789993,131.610001,132.550003,129.214493,7733900,Sell
27/06/2018,133.009995,133.660004,131.009995,131.020004,127.723022,7282100,Buy
28/06/2018,131,133.119995,130.649994,132.740005,129.39978,6576500,Sell
29/06/2018,133.279999,134.190002,132.449997,132.449997,129.117035,7259000,Buy
02/07/2018,131.960007,133.050003,131.149994,132.5,129.165771,7554400,Sell
03/07/2018,133.009995,133.410004,131.419998,131.449997,128.142181,3621600,Buy
05/07/2018,132.130005,133.330002,131.830002,133.289993,129.935883,4729300,Sell
06/07/2018,133.580002,134.279999,132.5,134.089996,130.715775,4839800,Sell
09/07/2018,134.940002,135.970001,134.789993,135.520004,132.109772,8960700,Sell
10/07/2018,135.570007,137.330002,135.339996,136.690002,133.250336,6561900,Sell
11/07/2018,136.630005,138.809998,136.600006,138.149994,134.673584,10648700,Sell
12/07/2018,139.009995,139.949997,138.660004,139.899994,136.379547,11816100,Sell
13/07/2018,139.789993,140.029999,137.539993,139.419998,135.911636,7865700,Buy
16/07/2018,139.419998,139.550003,138.160004,138.460007,134.9758,4969900,Buy
